FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.293541854,0.796944976,0.763432264,0.830236495
0.294329433,0.797390640,0.764024913,0.830673754
0.295117012,0.797776222,0.764024913,0.830795288
0.295904590,0.797776222,0.764024913,0.830795288
0.296692169,0.798203528,0.765522897,0.830855012
0.297479748,0.798600674,0.765838027,0.830906153
0.298267327,0.798600674,0.765838027,0.830906153
0.299054905,0.798982918,0.765838027,0.831046283
0.299842484,0.799341321,0.765838027,0.832451522
0.300630063,0.799341321,0.765838027,0.832451522
0.301417642,0.799740136,0.766505659,0.832610607
0.302205221,0.800144076,0.766586721,0.832752585
0.302992799,0.800485790,0.766586721,0.833619237
0.303780378,0.800485790,0.766586721,0.833619237
0.304567957,0.800912976,0.766586721,0.833643138
0.305355536,0.801277101,0.766586721,0.834476829
0.306143114,0.801277101,0.766586721,0.834476829
0.306930693,0.801659703,0.768177927,0.834476829
0.307718272,0.802037656,0.768177927,0.834934473
0.308505851,0.802037656,0.768177927,0.834934473
0.309293429,0.802400291,0.768206716,0.835501850
0.310081008,0.802785516,0.769045711,0.835593224
0.310868587,0.803156018,0.769784153,0.836422265
0.311656166,0.803156018,0.769784153,0.836422265
0.312443744,0.803552389,0.769888818,0.837049723
0.313231323,0.803859055,0.769888818,0.837049723
0.314018902,0.803859055,0.769888818,0.837049723
0.314806481,0.804207742,0.770555973,0.837228060
0.315594059,0.804566860,0.770562768,0.837563455
0.316381638,0.804566860,0.770562768,0.837563455
0.317169217,0.804876566,0.771304369,0.838409483
0.317956796,0.805275798,0.771869659,0.838833451
0.318744374,0.805639684,0.772122145,0.838833451
0.319531953,0.805639684,0.772122145,0.838833451
0.320319532,0.806014180,0.772173941,0.838833451
0.321107111,0.806406736,0.773584902,0.839721262
0.321894689,0.806406736,0.773584902,0.839721262
0.322682268,0.806720555,0.773584902,0.840101540
0.323469847,0.807125509,0.773857236,0.840947568
0.324257426,0.807125509,0.773857236,0.840947568
0.325045005,0.807403684,0.773857236,0.841432214
0.325832583,0.807727873,0.775652170,0.841617525
0.326620162,0.808068871,0.775652170,0.841793597
0.327407741,0.808068871,0.775652170,0.841793597
0.328195320,0.808468938,0.775773168,0.841793597
0.328982898,0.808745682,0.775773168,0.841921389
0.329770477,0.808745682,0.775773168,0.841921389
0.330558056,0.809086084,0.776263058,0.842060804
0.331345635,0.809456527,0.776381910,0.842327178
0.332133213,0.809456527,0.776381910,0.842327178
0.332920792,0.809798479,0.776820660,0.842696607
0.333708371,0.810116589,0.776820660,0.842756212
0.334495950,0.810443044,0.778540790,0.842905402
0.335283528,0.810443044,0.778540790,0.842905402
0.336071107,0.810753524,0.778668821,0.842905402
0.336858686,0.811111510,0.778922319,0.843672454
0.337646265,0.811111510,0.778922319,0.843672454
0.338433843,0.811427593,0.779116452,0.843971610
0.339221422,0.811819494,0.780086577,0.844205678
0.340009001,0.811819494,0.780086577,0.844205678
0.340796580,0.812142849,0.780507147,0.844582617
0.341584158,0.812478840,0.780943871,0.845177650
0.342371737,0.812869132,0.780943871,0.845326722
0.343159316,0.812869132,0.780943871,0.845326722
0.343946895,0.813185155,0.780975223,0.845470667
0.344734473,0.813526988,0.781275868,0.845906913
0.345522052,0.813526988,0.781275868,0.845906913
0.346309631,0.813891649,0.781275868,0.846854329
0.347097210,0.814278722,0.782307029,0.847512066
0.347884788,0.814278722,0.782307029,0.847512066
0.348672367,0.814651966,0.782307029,0.848134995
0.349459946,0.814957380,0.782307029,0.848134995
0.350247525,0.815304697,0.782307029,0.848287106
0.351035104,0.815304697,0.782307029,0.848287106
0.351822682,0.815630972,0.782608688,0.848612309
0.352610261,0.815956593,0.782608688,0.848635256
0.353397840,0.815956593,0.782608688,0.848635256
0.354185419,0.816291451,0.783496737,0.849040151
0.354972997,0.816617906,0.783496737,0.849040151
0.355760576,0.816617906,0.783496737,0.849040151
0.356548155,0.817008615,0.783496737,0.849040151
0.357335734,0.817343533,0.784166694,0.849152565
0.358123312,0.817718565,0.784517169,0.849918425
0.358910891,0.817718565,0.784517169,0.849918425
0.359698470,0.818090916,0.784517169,0.850040734
0.360486049,0.818450212,0.784517169,0.850091398
0.361273627,0.818450212,0.784517169,0.850091398
0.362061206,0.818825841,0.784908950,0.850615144
0.362848785,0.819185555,0.786432147,0.850809872
0.363636364,0.819185555,0.786432147,0.850809872
0.364423942,0.819566965,0.786688030,0.851116598
0.365211521,0.819940388,0.786688030,0.851670742
0.365999100,0.820253253,0.787234068,0.851670742
0.366786679,0.820253253,0.787234068,0.851670742
0.367574257,0.820576787,0.787234068,0.852372587
0.368361836,0.820874751,0.787307024,0.852430582
0.369149415,0.820874751,0.787307024,0.852430582
0.369936994,0.821211278,0.787307024,0.852502167
0.370724572,0.821535051,0.788085103,0.852833629
0.371512151,0.821535051,0.788085103,0.852833629
0.372299730,0.821791887,0.788085103,0.853130043
0.373087309,0.822092950,0.789166689,0.853130043
0.373874887,0.822395504,0.789245427,0.853470445
0.374662466,0.822395504,0.789245427,0.853470445
0.375450045,0.822741330,0.789849341,0.853470445
0.376237624,0.823038578,0.789849341,0.853758156
0.377025203,0.823038578,0.789849341,0.853758156
0.377812781,0.823377550,0.789849341,0.854258120
0.378600360,0.823709249,0.789849341,0.855008781
0.379387939,0.823709249,0.789849341,0.855008781
0.380175518,0.823972285,0.789958179,0.855008781
0.380963096,0.824238777,0.791274607,0.855329931
0.381750675,0.824238777,0.791274607,0.855329931
0.382538254,0.824565411,0.791435361,0.856007040
0.383325833,0.824885249,0.791666687,0.856020927
0.384113411,0.825135708,0.792452812,0.856020927
0.384900990,0.825135708,0.792452812,0.856020927
0.385688569,0.825411975,0.793269217,0.856127858
0.386476148,0.825694442,0.793863118,0.856292546
0.387263726,0.825694442,0.793863118,0.856292546
0.388051305,0.826003134,0.793863118,0.856759191
0.388838884,0.826248050,0.794142246,0.856898010
0.389626463,0.826248050,0.794142246,0.856898010
0.390414041,0.826577902,0.794142246,0.857026160
0.391201620,0.826873183,0.794168115,0.857142866
0.391989199,0.827110827,0.795000017,0.857142866
0.392776778,0.827110827,0.795000017,0.857142866
0.393564356,0.827398241,0.795400500,0.857142866
0.394351935,0.827629209,0.795883358,0.857375741
0.395139514,0.827629209,0.795883358,0.857375741
0.395927093,0.827857435,0.795969784,0.857386827
0.396714671,0.828107417,0.796482384,0.857395947
0.397502250,0.828107417,0.796482384,0.857395947
0.398289829,0.828362405,0.796482384,0.857395947
0.399077408,0.828610957,0.796482384,0.857632935
0.399864986,0.828853011,0.796482384,0.857806683
0.400652565,0.828853011,0.796482384,0.857806683
0.401440144,0.829060614,0.796482384,0.857806683
0.402227723,0.829293191,0.797250867,0.857885599
0.403015302,0.829293191,0.797250867,0.857885599
0.403802880,0.829503357,0.797250867,0.857885599
0.404590459,0.829735696,0.798742115,0.858560801
0.405378038,0.829735696,0.798742115,0.858560801
0.406165617,0.829920769,0.798742115,0.858752191
0.406953195,0.830106914,0.799528301,0.858792186
0.407740774,0.830326498,0.799528301,0.858792186
0.408528353,0.830326498,0.799528301,0.858792186
0.409315932,0.830559194,0.799528301,0.859259248
0.410103510,0.830724955,0.799528301,0.859348178
0.410891089,0.830724955,0.799528301,0.859348178
0.411678668,0.830917180,0.799828172,0.859375000
0.412466247,0.831169903,0.800314486,0.859545827
0.413253825,0.831169903,0.800314486,0.859545827
0.414041404,0.831364512,0.800314486,0.859633029
0.414828983,0.831552923,0.800314486,0.859813094
0.415616562,0.831759870,0.800314486,0.860082328
0.416404140,0.831759870,0.800314486,0.860082328
0.417191719,0.831980824,0.800314486,0.860082328
0.417979298,0.832190931,0.800951600,0.860383928
0.418766877,0.832190931,0.800951600,0.860383928
0.419554455,0.832377791,0.801029146,0.860383928
0.420342034,0.832611203,0.802537680,0.860428214
0.421129613,0.832611203,0.802537680,0.860428214
0.421917192,0.832781851,0.802537680,0.860905349
0.422704770,0.832964361,0.802557945,0.860905349
0.423492349,0.833131969,0.802804530,0.860905349
0.424279928,0.833131969,0.802804530,0.860905349
0.425067507,0.833313942,0.802804530,0.860938907
0.425855086,0.833479404,0.802804530,0.860938907
0.426642664,0.833479404,0.802804530,0.860938907
0.427430243,0.833630562,0.803330719,0.860938907
0.428217822,0.833816767,0.803330719,0.861656725
0.429005401,0.833816767,0.803330719,0.861656725
0.429792979,0.833970666,0.804916739,0.861656725
0.430580558,0.834137440,0.804916739,0.861979187
0.431368137,0.834317029,0.805555582,0.862008750
0.432155716,0.834317029,0.805555582,0.862008750
0.432943294,0.834494233,0.805555582,0.862159789
0.433730873,0.834648907,0.805555582,0.862159789
0.434518452,0.834648907,0.805555582,0.862159789
0.435306031,0.834820807,0.805555582,0.862433851
0.436093609,0.834970713,0.805622518,0.862433851
0.436881188,0.834970713,0.805622518,0.862433851
0.437668767,0.835088015,0.806148589,0.862453520
0.438456346,0.835224390,0.806148589,0.862453520
0.439243924,0.835352838,0.806397319,0.862453520
0.440031503,0.835352838,0.806397319,0.862453520
0.440819082,0.835519910,0.806425691,0.862917423
0.441606661,0.835641265,0.806425691,0.862917423
0.442394239,0.835641265,0.806425691,0.862917423
0.443181818,0.835790992,0.806425691,0.863070548
0.443969397,0.835931838,0.806425691,0.863364637
0.444756976,0.835931838,0.806425691,0.863364637
0.445544554,0.836039066,0.806767583,0.863382876
0.446332133,0.836171031,0.806767583,0.863382876
0.447119712,0.836305559,0.806767583,0.863486826
0.447907291,0.836305559,0.806767583,0.863486826
0.448694869,0.836474717,0.807692289,0.863784671
0.449482448,0.836617947,0.808340013,0.863986313
0.450270027,0.836617947,0.808340013,0.863986313
0.451057606,0.836733103,0.808340013,0.863986313
0.451845185,0.836836159,0.808885157,0.863986313
0.452632763,0.836836159,0.808885157,0.863986313
0.453420342,0.836971700,0.808943093,0.864218593
0.454207921,0.837100804,0.808943093,0.864218593
0.454995500,0.837225556,0.808943093,0.864297271
0.455783078,0.837225556,0.808943093,0.864297271
0.456570657,0.837355494,0.809691608,0.864297271
0.457358236,0.837484658,0.809691608,0.864312291
0.458145815,0.837484658,0.809691608,0.864312291
0.458933393,0.837612212,0.809691608,0.864312291
0.459720972,0.837721407,0.809752226,0.864312291
0.460508551,0.837721407,0.809752226,0.864312291
0.461296130,0.837846935,0.809752226,0.864312291
0.462083708,0.837956488,0.809752226,0.864312291
0.462871287,0.838075995,0.809825659,0.864312291
0.463658866,0.838075995,0.809825659,0.864312291
0.464446445,0.838178694,0.809825659,0.864474714
0.465234023,0.838310301,0.810273409,0.864700794
0.466021602,0.838310301,0.810273409,0.864700794
0.466809181,0.838419795,0.810273409,0.864730299
0.467596760,0.838529170,0.810273409,0.864730299
0.468384338,0.838529170,0.810273409,0.864730299
0.469171917,0.838619649,0.810561597,0.864730299
0.469959496,0.838713408,0.810561597,0.864841759
0.470747075,0.838818610,0.810561597,0.865177810
0.471534653,0.838818610,0.810561597,0.865177810
0.472322232,0.838930249,0.810561597,0.865177810
0.473109811,0.839036882,0.810561597,0.865177810
0.473897390,0.839036882,0.810561597,0.865177810
0.474684968,0.839160740,0.810569108,0.865186334
0.475472547,0.839239240,0.810569108,0.865336657
0.476260126,0.839239240,0.810569108,0.865336657
0.477047705,0.839342296,0.810569108,0.865415990
0.477835284,0.839455128,0.810569108,0.865415990
0.478622862,0.839551270,0.811272442,0.865853667
0.479410441,0.839551270,0.811272442,0.865853667
0.480198020,0.839650631,0.811272442,0.866004944
0.480985599,0.839764059,0.811547697,0.866004944
0.481773177,0.839764059,0.811547697,0.866004944
0.482560756,0.839858234,0.811547697,0.866004944
0.483348335,0.839966416,0.811547697,0.866004944
0.484135914,0.839966416,0.811547697,0.866004944
0.484923492,0.840052783,0.811547697,0.866390049
0.485711071,0.840161622,0.811547697,0.866772413
0.486498650,0.840250850,0.812126398,0.866772413
0.487286229,0.840250850,0.812126398,0.866772413
0.488073807,0.840352058,0.812150300,0.866776288
0.488861386,0.840456724,0.812150300,0.866880536
0.489648965,0.840456724,0.812150300,0.866880536
0.490436544,0.840581238,0.812202871,0.866972506
0.491224122,0.840685964,0.812202871,0.866972506
0.492011701,0.840685964,0.812202871,0.866972506
0.492799280,0.840822399,0.812202871,0.866972506
0.493586859,0.840913713,0.812238038,0.867248893
0.494374437,0.841049731,0.812238038,0.867248893
0.495162016,0.841049731,0.812238038,0.867248893
0.495949595,0.841163814,0.812758923,0.867302716
0.496737174,0.841269672,0.812949657,0.867576241
0.497524752,0.841269672,0.812949657,0.867576241
0.498312331,0.841346204,0.812949657,0.867576241
0.499099910,0.841448784,0.812995255,0.867576241
0.499887489,0.841448784,0.812995255,0.867576241
0.500675068,0.841558456,0.813008130,0.867576241
0.501462646,0.841668069,0.813008130,0.867576241
0.502250225,0.841668069,0.813008130,0.867576241
0.503037804,0.841755509,0.813076258,0.867576241
0.503825383,0.841874242,0.813775539,0.868049800
0.504612961,0.841994524,0.813775539,0.868049800
0.505400540,0.841994524,0.813775539,0.868049800
0.506188119,0.842109978,0.813775539,0.868169963
0.506975698,0.842227876,0.813891351,0.868197262
0.507763276,0.842227876,0.813891351,0.868197262
0.508550855,0.842314482,0.813891351,0.868197262
0.509338434,0.842448235,0.814238966,0.868484378
0.510126013,0.842448235,0.814238966,0.868484378
0.510913591,0.842552900,0.814238966,0.868484378
0.511701170,0.842673540,0.814468086,0.868486345
0.512488749,0.842773914,0.814468086,0.868678629
0.513276328,0.842773914,0.814468086,0.868678629
0.514063906,0.842879772,0.814468086,0.868712723
0.514851485,0.842985094,0.814468086,0.868712723
0.515639064,0.842985094,0.814468086,0.868712723
0.516426643,0.843085945,0.814468086,0.869047642
0.517214221,0.843236089,0.814468086,0.869087815
0.518001800,0.843236089,0.814468086,0.869087815
0.518789379,0.843378544,0.815057278,0.869087815
0.519576958,0.843503654,0.815057278,0.869114101
0.520364536,0.843614459,0.815057278,0.869342446
0.521152115,0.843614459,0.815057278,0.869342446
0.521939694,0.843710840,0.815079391,0.869951546
0.522727273,0.843809247,0.815079391,0.869951546
0.523514851,0.843809247,0.815079391,0.869951546
0.524302430,0.843902946,0.815244436,0.870118856
0.525090009,0.844049811,0.815244436,0.870163381
0.525877588,0.844049811,0.815244436,0.870163381
0.526665167,0.844167590,0.815244436,0.870415628
0.527452745,0.844288230,0.815372407,0.870879114
0.528240324,0.844386101,0.816147089,0.870879114
0.529027903,0.844386101,0.816147089,0.870879114
0.529815482,0.844489336,0.816147089,0.870967746
0.530603060,0.844626904,0.816147089,0.871237457
0.531390639,0.844626904,0.816147089,0.871237457
0.532178218,0.844725192,0.816429198,0.871237457
0.532965797,0.844849467,0.816693962,0.871747196
0.533753375,0.844849467,0.816693962,0.871747196
0.534540954,0.844967425,0.816901386,0.871883035
0.535328533,0.845089138,0.817021251,0.872681260
0.536116112,0.845198512,0.817021251,0.872681260
0.536903690,0.845198512,0.817021251,0.872681260
0.537691269,0.845308959,0.817021251,0.872681260
0.538478848,0.845428348,0.817073166,0.872681260
0.539266427,0.845428348,0.817073166,0.872681260
0.540054005,0.845541954,0.817073166,0.872681260
0.540841584,0.845670819,0.817238629,0.872681260
0.541629163,0.845670819,0.817238629,0.872681260
0.542416742,0.845789433,0.817238629,0.872681260
0.543204320,0.845928073,0.817512274,0.873001754
0.543991899,0.846077561,0.817512274,0.873001754
0.544779478,0.846077561,0.817512274,0.873001754
0.545567057,0.846190989,0.817512274,0.873029053
0.546354635,0.846301615,0.817886174,0.873373806
0.547142214,0.846301615,0.817886174,0.873373806
0.547929793,0.846430659,0.818036735,0.873373806
0.548717372,0.846557021,0.818723381,0.873889863
0.549504950,0.846557021,0.818723381,0.873889863
0.550292529,0.846674204,0.818723381,0.873889863
0.551080108,0.846799433,0.818728507,0.873889863
0.551867687,0.846938431,0.818728507,0.874235809
0.552655266,0.846938431,0.818728507,0.874235809
0.553442844,0.847078025,0.818728507,0.874241114
0.554230423,0.847229123,0.818728507,0.874535322
0.555018002,0.847229123,0.818728507,0.874535322
0.555805581,0.847372055,0.818728507,0.874771476
0.556593159,0.847483218,0.819148958,0.874771476
0.557380738,0.847483218,0.819148958,0.874771476
0.558168317,0.847590983,0.819566965,0.875203907
0.558955896,0.847714663,0.819587648,0.875229359
0.559743474,0.847828388,0.819632888,0.875322461
0.560531053,0.847828388,0.819632888,0.875322461
0.561318632,0.848000407,0.819782078,0.875322461
0.562106211,0.848140121,0.819782078,0.875322461
0.562893789,0.848140121,0.819782078,0.875322461
0.563681368,0.848274589,0.819782078,0.875322461
0.564468947,0.848407388,0.819841266,0.875322461
0.565256526,0.848407388,0.819841266,0.875322461
0.566044104,0.848532796,0.819968581,0.875464678
0.566831683,0.848671496,0.820368886,0.875464678
0.567619262,0.848817587,0.820368886,0.876348555
0.568406841,0.848817587,0.820368886,0.876348555
0.569194419,0.848934054,0.820368886,0.876348555
0.569981998,0.849064052,0.820368886,0.876394033
0.570769577,0.849064052,0.820368886,0.876394033
0.571557156,0.849202037,0.820368886,0.876394033
0.572344734,0.849345863,0.820673466,0.876897156
0.573132313,0.849345863,0.820673466,0.876897156
0.573919892,0.849488974,0.820673466,0.877081692
0.574707471,0.849600792,0.820673466,0.877533793
0.575495050,0.849778652,0.820673466,0.877533793
0.576282628,0.849778652,0.820673466,0.877533793
0.577070207,0.849893093,0.820673466,0.877533793
0.577857786,0.850034893,0.821976125,0.877750635
0.578645365,0.850034893,0.821976125,0.877750635
0.579432943,0.850159347,0.821976125,0.877750635
