0.072072072,0.594435076,0.999097787
0.073198198,0.594435076,0.999089115
0.073198198,0.597807757,0.999052594
0.074324324,0.597807757,0.999036653
0.074324324,0.600337268,0.999017456
0.076576577,0.600337268,0.999012157
0.076576577,0.607925801,0.998954763
0.077702703,0.607925801,0.998950576
0.077702703,0.612141653,0.998923382
0.079954955,0.612141653,0.998913331
0.079954955,0.613827993,0.998889833
0.081081081,0.613827993,0.998888162
0.081081081,0.616357504,0.998866244
0.083333333,0.616357504,0.998855424
0.083333333,0.623102867,0.998786707
0.084459459,0.623102867,0.998780553
0.084459459,0.624789207,0.998767679
0.085585586,0.624789207,0.998763022
0.085585586,0.627318718,0.998751237
0.086711712,0.627318718,0.998751166
0.086711712,0.634064081,0.998606845
0.087837838,0.634064081,0.998604802
0.087837838,0.634907251,0.998595032
0.088963964,0.634907251,0.998593529
0.088963964,0.639966273,0.998526666
0.090090090,0.639966273,0.998520252
0.090090090,0.650084317,0.998434069
0.092342342,0.650084317,0.998432148
0.092342342,0.654300169,0.998379254
0.093468468,0.654300169,0.998368753
0.093468468,0.655986509,0.998361713
0.095720721,0.655986509,0.998352991
0.095720721,0.659359191,0.998313283
0.097972973,0.659359191,0.998280432
0.097972973,0.661888702,0.998271725
0.100225225,0.661888702,0.998232821
0.100225225,0.673693086,0.998094182
0.103603604,0.673693086,0.998059568
0.103603604,0.677908938,0.998029441
0.104729730,0.677908938,0.998015064
0.104729730,0.681281619,0.997978019
0.106981982,0.681281619,0.997945651
0.106981982,0.682967960,0.997940834
0.108108108,0.682967960,0.997933918
0.108108108,0.683811130,0.997930026
0.109234234,0.683811130,0.997915840
0.109234234,0.684654300,0.997911165
0.111486486,0.684654300,0.997850581
0.111486486,0.685497470,0.997834611
0.113738739,0.685497470,0.997804634
0.113738739,0.687183811,0.997768540
0.114864865,0.687183811,0.997763054
0.114864865,0.689713322,0.997732089
0.115990991,0.689713322,0.997685144
0.115990991,0.691399663,0.997662955
0.118243243,0.691399663,0.997647878
0.118243243,0.693929174,0.997607631
0.119369369,0.693929174,0.997579457
0.119369369,0.694772344,0.997577856
0.120495495,0.694772344,0.997568363
0.120495495,0.695615514,0.997541886
0.122747748,0.695615514,0.997524452
0.122747748,0.697301855,0.997508093
0.125000000,0.697301855,0.997504992
0.125000000,0.698988196,0.997484777
0.126126126,0.698988196,0.997451119
0.126126126,0.700674536,0.997333972
0.127252252,0.700674536,0.997330631
0.127252252,0.701517707,0.997328830
0.128378378,0.701517707,0.997318253
0.128378378,0.704047218,0.997280700
0.129504505,0.704047218,0.997279894
0.129504505,0.706576728,0.997258054
0.130630631,0.706576728,0.997245983
0.130630631,0.707419899,0.997218817
0.131756757,0.707419899,0.997215075
0.131756757,0.708263069,0.997211339
0.132882883,0.708263069,0.997204692
0.132882883,0.710792580,0.997166026
0.134009009,0.710792580,0.997164569
0.134009009,0.713322091,0.997128037
0.135135135,0.713322091,0.997101402
0.135135135,0.715008432,0.997063523
0.137387387,0.715008432,0.996995267
0.137387387,0.716694772,0.996949385
0.138513514,0.716694772,0.996948562
0.138513514,0.717537943,0.996924096
0.139639640,0.717537943,0.996841754
0.139639640,0.720067454,0.996785613
0.140765766,0.720067454,0.996751115
0.140765766,0.720910624,0.996742030
0.143018018,0.720910624,0.996733627
0.143018018,0.721753794,0.996716717
0.146396396,0.721753794,0.996676937
0.146396396,0.724283305,0.996620625
0.149774775,0.724283305,0.996586572
0.149774775,0.725126476,0.996570945
0.150900901,0.725126476,0.996565280
0.150900901,0.725969646,0.996543424
0.152027027,0.725969646,0.996519913
0.152027027,0.728499157,0.996464030
0.156531532,0.728499157,0.996416423
0.156531532,0.729342327,0.996401263
0.161036036,0.729342327,0.996362852
0.161036036,0.733558179,0.996278450
0.162162162,0.733558179,0.996251361
0.162162162,0.734401349,0.996245327
0.166666667,0.734401349,0.996186950
0.166666667,0.736087690,0.996119675
0.167792793,0.736087690,0.996117197
0.167792793,0.736930860,0.996112219
0.172297297,0.736930860,0.996062031
0.172297297,0.737774030,0.996052117
0.173423423,0.737774030,0.996033787
0.173423423,0.739460371,0.996015439
0.174549550,0.739460371,0.995952082
0.174549550,0.741146712,0.995947872
0.175675676,0.741146712,0.995945077
0.175675676,0.741989882,0.995921531
0.177927928,0.741989882,0.995871545
0.177927928,0.742833052,0.995861064
0.181306306,0.742833052,0.995790543
0.181306306,0.743676223,0.995775012
0.182432432,0.743676223,0.995758364
0.182432432,0.744519393,0.995724969
0.184684685,0.744519393,0.995668652
0.184684685,0.745362563,0.995656663
0.189189189,0.745362563,0.995586778
0.189189189,0.746205734,0.995577651
0.192567568,0.746205734,0.995548851
0.192567568,0.747048904,0.995545054
0.198198198,0.747048904,0.995487083
0.198198198,0.747892074,0.995457171
0.200450450,0.747892074,0.995445402
0.200450450,0.749578415,0.995371545
0.202702703,0.749578415,0.995354237
0.202702703,0.750421585,0.995316148
0.204954955,0.750421585,0.995243491
0.204954955,0.752107926,0.995182195
0.206081081,0.752107926,0.995179709
0.206081081,0.752951096,0.995166482
0.207207207,0.752951096,0.995152440
0.207207207,0.756323777,0.995075768
0.209459459,0.756323777,0.995008770
0.209459459,0.758853288,0.994740468
0.210585586,0.758853288,0.994726528
0.210585586,0.760539629,0.994687918
0.212837838,0.760539629,0.994629668
0.212837838,0.761382799,0.994602475
0.213963964,0.761382799,0.994563567
0.213963964,0.762225970,0.994550441
0.218468468,0.762225970,0.994452996
0.218468468,0.763069140,0.994448906
0.219594595,0.763069140,0.994445178
0.219594595,0.764755481,0.994318796
0.220720721,0.764755481,0.994308092
0.220720721,0.765598651,0.994277339
0.222972973,0.765598651,0.994218825
0.222972973,0.766441821,0.994172421
0.226351351,0.766441821,0.994121041
0.226351351,0.767284992,0.994119640
0.227477477,0.767284992,0.993942024
0.227477477,0.768971332,0.993896473
0.229729730,0.768971332,0.993873582
0.229729730,0.770657673,0.993611967
0.230855856,0.770657673,0.993561357
0.230855856,0.771500843,0.993536804
0.234234234,0.771500843,0.993456264
0.234234234,0.772344013,0.993421304
0.242117117,0.772344013,0.993253001
0.242117117,0.773187184,0.993243529
0.244369369,0.773187184,0.993185663
0.244369369,0.774030354,0.993158844
0.245495495,0.774030354,0.993077073
0.245495495,0.774873524,0.993074191
0.247747748,0.774873524,0.992993764
0.247747748,0.775716695,0.992978563
0.248873874,0.775716695,0.992969898
0.248873874,0.776559865,0.992930092
0.251126126,0.776559865,0.992854502
0.251126126,0.777403035,0.992786354
0.254504505,0.777403035,0.992740862
0.254504505,0.779089376,0.992634366
0.256756757,0.779089376,0.992603945
0.256756757,0.782462057,0.992409588
0.257882883,0.782462057,0.992382965
0.257882883,0.783305228,0.992284961
0.259009009,0.783305228,0.992263027
0.259009009,0.784991568,0.992237668
0.261261261,0.784991568,0.992204076
0.261261261,0.787521079,0.992077099
0.268018018,0.787521079,0.991910005
0.268018018,0.789207420,0.991904524
0.269144144,0.789207420,0.991879990
0.269144144,0.790050590,0.991844388
0.270270270,0.790050590,0.991835812
0.270270270,0.790893761,0.991826139
0.274774775,0.790893761,0.991724091
0.274774775,0.791736931,0.991717834
0.280405405,0.791736931,0.991621564
0.280405405,0.792580101,0.991570773
0.282657658,0.792580101,0.991510170
0.282657658,0.793423272,0.991437237
0.286036036,0.793423272,0.991241793
0.286036036,0.794266442,0.991203447
0.288288288,0.794266442,0.991143897
0.288288288,0.795109612,0.991117850
0.289414414,0.795109612,0.991014822
0.289414414,0.795952782,0.990901968
0.293918919,0.795952782,0.990854832
0.293918919,0.798482293,0.990802952
0.300675676,0.798482293,0.990562917
0.300675676,0.799325464,0.990552918
0.301801802,0.799325464,0.990547178
0.301801802,0.800168634,0.990498226
0.305180180,0.800168634,0.990364446
0.305180180,0.801854975,0.990245162
0.307432432,0.801854975,0.990154375
0.307432432,0.802698145,0.990150335
0.308558559,0.802698145,0.990135466
0.308558559,0.806070826,0.990038947
0.318693694,0.806070826,0.989684274
0.318693694,0.806913997,0.989608783
0.322072072,0.806913997,0.989553134
0.322072072,0.807757167,0.989509067
0.331081081,0.807757167,0.989158559
0.331081081,0.808600337,0.989033960
0.334459459,0.808600337,0.988969599
0.334459459,0.810286678,0.988904314
0.335585586,0.810286678,0.988865362
0.335585586,0.811129848,0.988854121
0.346846847,0.811129848,0.988202266
0.346846847,0.811973019,0.988200553
0.349099099,0.811973019,0.988164359
0.349099099,0.812816189,0.988064824
0.352477477,0.812816189,0.987864423
0.352477477,0.816188870,0.987456190
0.353603604,0.816188870,0.987344623
0.353603604,0.817032040,0.987255453
0.355855856,0.817032040,0.987089770
0.355855856,0.817875211,0.986976881
0.358108108,0.817875211,0.986798714
0.358108108,0.818718381,0.986769063
0.361486486,0.818718381,0.986682518
0.361486486,0.819561551,0.986651391
0.363738739,0.819561551,0.986629456
0.363738739,0.820404722,0.986570229
0.367117117,0.820404722,0.986346248
0.367117117,0.822091062,0.986295674
0.370495495,0.822091062,0.986008503
0.370495495,0.822934233,0.985955950
0.371621622,0.822934233,0.985924751
0.371621622,0.824620573,0.985865850
0.376126126,0.824620573,0.985667066
0.376126126,0.825463744,0.985589397
0.377252252,0.825463744,0.985573953
0.377252252,0.826306914,0.985571113
0.384009009,0.826306914,0.985391216
0.384009009,0.827150084,0.985358920
0.385135135,0.827150084,0.985261342
0.385135135,0.827993255,0.985219648
0.396396396,0.827993255,0.984723952
0.396396396,0.828836425,0.984606275
0.398648649,0.828836425,0.984517328
0.398648649,0.829679595,0.984456885
0.406531532,0.829679595,0.984100429
0.406531532,0.833052277,0.983821569
0.421171171,0.833052277,0.983272371
0.421171171,0.833895447,0.983224667
0.436936937,0.833895447,0.982501227
0.436936937,0.835581788,0.982491476
0.438063063,0.835581788,0.982269498
0.438063063,0.837268128,0.981996264
0.444819820,0.837268128,0.981570739
0.444819820,0.838111298,0.981540164
0.466216216,0.838111298,0.980134616
0.466216216,0.838954469,0.979995432
0.470720721,0.838954469,0.979801771
0.470720721,0.839797639,0.979699934
0.495495495,0.839797639,0.977518869
0.495495495,0.840640809,0.977512413
0.498873874,0.840640809,0.977424934
0.498873874,0.841483980,0.977359925
0.501126126,0.841483980,0.977190850
0.501126126,0.842327150,0.977188406
0.507882883,0.842327150,0.976570730
0.507882883,0.843170320,0.976428851
0.514639640,0.843170320,0.976077524
0.514639640,0.844013491,0.975922727
0.534909910,0.844013491,0.974750218
0.534909910,0.844856661,0.974739781
0.542792793,0.844856661,0.973780140
0.542792793,0.845699831,0.973663827
0.546171171,0.845699831,0.973374892
0.546171171,0.846543002,0.973208324
0.557432432,0.846543002,0.972539931
0.557432432,0.847386172,0.972496460
0.560810811,0.847386172,0.972442971
0.560810811,0.848229342,0.972262702
0.575450450,0.848229342,0.971525989
0.575450450,0.849072513,0.971483721
0.582207207,0.849072513,0.970766587
0.582207207,0.849915683,0.970653682
0.583333333,0.849915683,0.970643384
0.583333333,0.850758853,0.970558590
0.588963964,0.850758853,0.969861119
0.588963964,0.852445194,0.969771507
0.590090090,0.852445194,0.969661837
0.590090090,0.853288364,0.969589921
0.594594595,0.853288364,0.969356961
0.594594595,0.854131535,0.969350377
0.614864865,0.854131535,0.967209563
0.614864865,0.854974705,0.966916509
0.622747748,0.854974705,0.964729706
0.622747748,0.855817875,0.964517064
0.627252252,0.855817875,0.964161575
0.627252252,0.856661046,0.964093496
0.628378378,0.856661046,0.963989343
0.628378378,0.857504216,0.963777948
0.636261261,0.857504216,0.963549014
0.636261261,0.858347386,0.963226716
0.638513514,0.858347386,0.962961642
0.638513514,0.859190556,0.962922709
0.662162162,0.859190556,0.959951157
0.662162162,0.860033727,0.959899886
0.670045045,0.860033727,0.959493134
0.670045045,0.860876897,0.959450081
0.679054054,0.860876897,0.958356311
0.679054054,0.861720067,0.958345841
0.682432432,0.861720067,0.957528836
0.682432432,0.862563238,0.957390084
0.695945946,0.862563238,0.955922461
0.695945946,0.863406408,0.955694545
0.702702703,0.863406408,0.955022500
0.702702703,0.864249578,0.954701459
0.706081081,0.864249578,0.954340911
0.706081081,0.865092749,0.954314828
0.708333333,0.865092749,0.953600172
0.708333333,0.865935919,0.953456661
0.715090090,0.865935919,0.952617192
0.715090090,0.866779089,0.952590043
0.722972973,0.866779089,0.951919260
0.722972973,0.867622260,0.951852784
0.739864865,0.867622260,0.949963654
0.739864865,0.868465430,0.949858588
0.746621622,0.868465430,0.949102616
0.746621622,0.869308600,0.949028648
0.751126126,0.869308600,0.948553665
0.751126126,0.870151771,0.948491895
0.752252252,0.870151771,0.948358551
0.752252252,0.870994941,0.947372894
0.766891892,0.870994941,0.945924039
0.766891892,0.872681282,0.945500028
0.786036036,0.872681282,0.943277786
0.786036036,0.873524452,0.943245731
0.804054054,0.873524452,0.941113691
0.804054054,0.874367622,0.940957401
0.824324324,0.874367622,0.937795788
0.824324324,0.875210793,0.937629181
0.855855856,0.875210793,0.933121730
0.855855856,0.876053963,0.933043162
0.863738739,0.876053963,0.932282609
0.863738739,0.876897133,0.931978565
0.868243243,0.876897133,0.930992498
0.868243243,0.877740304,0.930895965
0.876126126,0.877740304,0.930459708
0.876126126,0.878583474,0.930433288
0.879504505,0.878583474,0.930125441
0.879504505,0.879426644,0.929953184
0.880630631,0.879426644,0.929814428
0.880630631,0.880269815,0.929789159
0.897522523,0.880269815,0.926770617
0.897522523,0.881112985,0.926382660
0.899774775,0.881112985,0.926260558
0.899774775,0.881956155,0.926173190
0.931306306,0.881956155,0.921838078
0.931306306,0.882799325,0.921685669
1.037162162,0.882799325,0.899109956
1.037162162,0.883642496,0.898972110
1.117117117,0.883642496,0.887818274
1.117117117,0.884485666,0.887564223
1.150900901,0.884485666,0.881654213
1.150900901,0.885328836,0.881265639
1.152027027,0.885328836,0.880956988
1.152027027,0.886172007,0.880924181
1.158783784,0.886172007,0.879534153
1.158783784,0.887015177,0.879115959
1.200450450,0.887015177,0.868512838
1.200450450,0.887858347,0.868412396
1.248873874,0.887858347,0.855126002
1.248873874,0.888701518,0.854674337
1.323198198,0.888701518,0.837730063
1.323198198,0.889544688,0.837454128
1.382882883,0.889544688,0.823491959
1.382882883,0.890387858,0.823250358
1.423423423,0.890387858,0.813124101
1.423423423,0.891231029,0.812944919
1.431306306,0.891231029,0.809773376
1.431306306,0.892074199,0.809346542
1.451576577,0.892074199,0.805509331
1.451576577,0.892917369,0.805067904
1.471846847,0.892917369,0.796882144
1.471846847,0.893760540,0.796527343
1.475225225,0.893760540,0.795738252
1.475225225,0.894603710,0.795463135
1.501126126,0.894603710,0.785736286
1.501126126,0.896290051,0.785360437
1.629504505,0.896290051,0.743331612
1.629504505,0.897133221,0.742640410
1.653153153,0.897133221,0.735660376
1.653153153,0.897976391,0.735399261
1.666666667,0.897976391,0.729568803
1.666666667,0.898819562,0.729397921
1.677927928,0.898819562,0.724964226
1.680180180,0.898819562,0.724753193
1.726351351,0.898819562,0.705410501
1.726351351,0.899662732,0.704569323
1.733108108,0.899662732,0.703524806
1.733108108,0.900505902,0.703277496
1.772522523,0.900505902,0.688849155
1.772522523,0.901349073,0.687569770
1.781531532,0.901349073,0.684589274
1.781531532,0.902192243,0.683358409
1.799549550,0.902192243,0.676905915
1.799549550,0.903035413,0.676414852
1.801801802,0.903035413,0.675665340
1.801801802,0.903878583,0.675585499
1.809684685,0.903878583,0.674012669
1.809684685,0.904721754,0.673713265
1.814189189,0.904721754,0.670805118
1.814189189,0.905564924,0.670594586
1.855855856,0.905564924,0.653908629
1.855855856,0.906408094,0.653879805
1.868243243,0.906408094,0.649285503
1.868243243,0.907251265,0.649220454
1.942567568,0.907251265,0.622061993
1.942567568,0.908094435,0.621456996
1.974099099,0.908094435,0.606894189
1.974099099,0.908937605,0.605715575
2.041666667,0.908937605,0.577414978
2.041666667,0.909780776,0.576977772
2.284909910,0.909780776,0.486230270
2.284909910,0.910623946,0.485762988
2.306306306,0.910623946,0.479884992
2.306306306,0.911467116,0.478371892
2.309684685,0.911467116,0.476159549
2.309684685,0.912310287,0.475452276
2.311936937,0.912310287,0.474810599
2.311936937,0.913153457,0.474332971
2.457207207,0.913153457,0.429091393
2.457207207,0.913996627,0.428886884
2.494369369,0.913996627,0.415478205
2.494369369,0.914839798,0.415288417
2.507882883,0.914839798,0.409852456
2.507882883,0.915682968,0.409685338
2.684684685,0.915682968,0.364108359
2.684684685,0.916526138,0.363972241
2.871621622,0.916526138,0.323655296
2.871621622,0.917369309,0.323646630
2.931306306,0.917369309,0.310413308
2.931306306,0.919055649,0.309731495
2.938063063,0.919055649,0.307697996
2.938063063,0.919898820,0.307301786
2.980855856,0.919898820,0.298597470
2.980855856,0.920741990,0.298587883
3.138513514,0.920741990,0.268991636
