FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
1.934855986,0.898728907,0.875326931,0.920361996
1.935643564,0.898728907,0.875326931,0.920361996
1.936431143,0.898749709,0.875326931,0.920361996
1.937218722,0.898797989,0.875326931,0.920361996
1.938006301,0.898797989,0.875326931,0.920361996
1.938793879,0.898847163,0.875326931,0.920361996
1.939581458,0.898890913,0.875326931,0.920361996
1.940369037,0.898930311,0.875326931,0.920361996
1.941156616,0.898930311,0.875326931,0.920361996
1.941944194,0.898971558,0.875391841,0.920361996
1.942731773,0.899002969,0.875432551,0.920361996
1.943519352,0.899002969,0.875432551,0.920361996
1.944306931,0.899037480,0.875432551,0.920857370
1.945094509,0.899082303,0.875432551,0.920857370
1.945882088,0.899082303,0.875432551,0.920857370
1.946669667,0.899120986,0.875432551,0.920857370
1.947457246,0.899161637,0.875432551,0.920857370
1.948244824,0.899189472,0.875432551,0.921266973
1.949032403,0.899189472,0.875432551,0.921266973
1.949819982,0.899229169,0.875432551,0.921266973
1.950607561,0.899269044,0.875432551,0.921266973
1.951395140,0.899269044,0.875432551,0.921266973
1.952182718,0.899297237,0.875432551,0.921266973
1.952970297,0.899348557,0.875432551,0.921266973
1.953757876,0.899348557,0.875432551,0.921266973
1.954545455,0.899403095,0.875432551,0.921635449
1.955333033,0.899455428,0.875432551,0.921635449
1.956120612,0.899484396,0.875536501,0.921635449
1.956908191,0.899484396,0.875536501,0.921635449
1.957695770,0.899526775,0.875536501,0.921635449
1.958483348,0.899582386,0.875536501,0.921635449
1.959270927,0.899582386,0.875536501,0.921635449
1.960058506,0.899630308,0.875536501,0.921692193
1.960846085,0.899667382,0.875536501,0.921692193
1.961633663,0.899667382,0.875536501,0.921692193
1.962421242,0.899695277,0.875536501,0.921692193
1.963208821,0.899728000,0.875536501,0.921692193
1.963996400,0.899766624,0.875536501,0.921692193
1.964783978,0.899766624,0.875536501,0.921692193
1.965571557,0.899802625,0.875656724,0.921692193
1.966359136,0.899837971,0.876083195,0.921692193
1.967146715,0.899837971,0.876083195,0.921692193
1.967934293,0.899873435,0.876083195,0.921692193
1.968721872,0.899922967,0.876083195,0.921692193
1.969509451,0.899922967,0.876083195,0.921692193
1.970297030,0.899960577,0.876083195,0.921692193
1.971084608,0.899998188,0.876083195,0.921692193
1.971872187,0.900053620,0.876083195,0.921692193
1.972659766,0.900053620,0.876083195,0.921692193
1.973447345,0.900093377,0.876288652,0.921692193
1.974234923,0.900127053,0.876288652,0.921692193
1.975022502,0.900127053,0.876288652,0.921692193
1.975810081,0.900169492,0.876288652,0.921692193
1.976597660,0.900195897,0.876288652,0.921692193
1.977385239,0.900195897,0.876288652,0.921692193
1.978172817,0.900255799,0.876959264,0.921835184
1.978960396,0.900295734,0.876987457,0.921835184
1.979747975,0.900342405,0.876987457,0.922810078
1.980535554,0.900342405,0.876987457,0.922810078
1.981323132,0.900378942,0.876987457,0.922810078
1.982110711,0.900424898,0.876987457,0.922810078
1.982898290,0.900424898,0.876987457,0.922810078
1.983685869,0.900465846,0.876987457,0.922810078
1.984473447,0.900506377,0.877350748,0.922810078
1.985261026,0.900506377,0.877350748,0.922810078
1.986048605,0.900531530,0.877350748,0.922810078
1.986836184,0.900567412,0.877350748,0.922810078
1.987623762,0.900599062,0.877350748,0.922810078
1.988411341,0.900599062,0.877350748,0.922810078
1.989198920,0.900631607,0.877350748,0.922810078
1.989986499,0.900671244,0.877350748,0.922810078
1.990774077,0.900671244,0.877350748,0.922810078
1.991561656,0.900714636,0.877350748,0.922810078
1.992349235,0.900737405,0.877350748,0.922810078
1.993136814,0.900737405,0.877350748,0.922810078
1.993924392,0.900772512,0.877350748,0.922810078
1.994711971,0.900802851,0.877350748,0.922810078
1.995499550,0.900846064,0.877350748,0.922810078
1.996287129,0.900846064,0.877350748,0.922810078
1.997074707,0.900873482,0.877777755,0.923076928
1.997862286,0.900917232,0.877777755,0.923076928
1.998649865,0.900917232,0.877777755,0.923076928
1.999437444,0.900951207,0.877777755,0.923076928
2.000225023,0.900990248,0.877831697,0.923076928
2.001012601,0.900990248,0.877831697,0.923076928
2.001800180,0.901013196,0.877831697,0.923076928
2.002587759,0.901040614,0.877831697,0.923076928
2.003375338,0.901040614,0.877831697,0.923076928
2.004162916,0.901062608,0.877831697,0.923076928
2.004950495,0.901099563,0.877831697,0.923076928
2.005738074,0.901132107,0.877855897,0.923076928
2.006525653,0.901132107,0.877855897,0.923076928
2.007313231,0.901167095,0.878027678,0.923076928
2.008100810,0.901194036,0.878168464,0.923076928
2.008888389,0.901194036,0.878168464,0.923076928
2.009675968,0.901234627,0.878526628,0.923336148
2.010463546,0.901248336,0.878526628,0.923336148
2.011251125,0.901248336,0.878526628,0.923336148
2.012038704,0.901280046,0.878526628,0.923336148
2.012826283,0.901321411,0.878526628,0.923336148
2.013613861,0.901350796,0.878526628,0.923336148
2.014401440,0.901350796,0.878526628,0.923336148
2.015189019,0.901378155,0.878526628,0.923336148
2.015976598,0.901399076,0.878526628,0.923336148
2.016764176,0.901399076,0.878526628,0.923336148
2.017551755,0.901428223,0.878632486,0.923336148
2.018339334,0.901471078,0.878632486,0.923336148
2.019126913,0.901471078,0.878632486,0.923336148
2.019914491,0.901498675,0.878632486,0.923336148
2.020702070,0.901519835,0.878632486,0.923336148
2.021489649,0.901551783,0.878632486,0.923336148
2.022277228,0.901551783,0.878632486,0.923336148
2.023064806,0.901599109,0.878632486,0.923336148
2.023852385,0.901629746,0.878632486,0.923336148
2.024639964,0.901629746,0.878632486,0.923336148
2.025427543,0.901663423,0.878632486,0.923336148
2.026215122,0.901687860,0.878632486,0.923336148
2.027002700,0.901687860,0.878632486,0.923336148
2.027790279,0.901719093,0.878632486,0.923336148
2.028577858,0.901756942,0.878632486,0.923336148
2.029365437,0.901783824,0.878661096,0.923336148
2.030153015,0.901783824,0.878661096,0.923336148
2.030940594,0.901818454,0.878661096,0.923336148
2.031728173,0.901855469,0.878661096,0.923336148
2.032515752,0.901855469,0.878661096,0.923336148
2.033303330,0.901887357,0.878661096,0.923957467
2.034090909,0.901920021,0.878661096,0.923957467
2.034878488,0.901920021,0.878661096,0.923957467
2.035666067,0.901945055,0.878661096,0.923957467
2.036453645,0.901971698,0.878661096,0.923957467
2.037241224,0.901993155,0.878661096,0.923957467
2.038028803,0.901993155,0.878661096,0.923957467
2.038816382,0.902005136,0.878661096,0.923957467
2.039603960,0.902038038,0.878661096,0.923957467
2.040391539,0.902038038,0.878661096,0.923957467
2.041179118,0.902049899,0.878661096,0.923957467
2.041966697,0.902091026,0.878661096,0.923957467
2.042754275,0.902091026,0.878661096,0.923957467
2.043541854,0.902111948,0.878667712,0.923976600
2.044329433,0.902137339,0.878667712,0.923976600
2.045117012,0.902171493,0.878734648,0.923976600
2.045904590,0.902171493,0.878734648,0.923976600
2.046692169,0.902209461,0.878734648,0.923976600
2.047479748,0.902231216,0.878734648,0.923976600
2.048267327,0.902231216,0.878734648,0.923976600
2.049054905,0.902257979,0.878863811,0.923976600
2.049842484,0.902293742,0.878863811,0.923976600
2.050630063,0.902293742,0.878863811,0.923976600
2.051417642,0.902333319,0.878863811,0.923976600
2.052205221,0.902364016,0.878863811,0.923976600
2.052992799,0.902390361,0.878863811,0.923976600
2.053780378,0.902390361,0.878863811,0.923976600
2.054567957,0.902422369,0.878863811,0.923976600
2.055355536,0.902444601,0.878863811,0.923976600
2.056143114,0.902444601,0.878863811,0.923976600
2.056930693,0.902469397,0.878863811,0.923996568
2.057718272,0.902505338,0.878863811,0.923996568
2.058505851,0.902505338,0.878863811,0.923996568
2.059293429,0.902542233,0.878863811,0.923996568
2.060081008,0.902571797,0.879120886,0.923996568
2.060868587,0.902601302,0.879120886,0.923996568
2.061656166,0.902601302,0.879120886,0.923996568
2.062443744,0.902642965,0.879120886,0.923996568
2.063231323,0.902666628,0.879120886,0.923996568
2.064018902,0.902666628,0.879120886,0.923996568
2.064806481,0.902682960,0.879120886,0.923996568
2.065594059,0.902715325,0.879120886,0.923996568
2.066381638,0.902715325,0.879120886,0.923996568
2.067169217,0.902750373,0.879120886,0.923996568
2.067956796,0.902772486,0.879120886,0.923996568
2.068744374,0.902781963,0.879120886,0.923996568
2.069531953,0.902781963,0.879120886,0.923996568
2.070319532,0.902799428,0.879120886,0.923996568
2.071107111,0.902823687,0.879120886,0.923996568
2.071894689,0.902823687,0.879120886,0.923996568
2.072682268,0.902843416,0.879568100,0.923996568
2.073469847,0.902866006,0.879905820,0.923996568
2.074257426,0.902866006,0.879905820,0.923996568
2.075045005,0.902888000,0.879999995,0.923996568
2.075832583,0.902912736,0.879999995,0.923996568
2.076620162,0.902944326,0.879999995,0.923996568
2.077407741,0.902944326,0.879999995,0.923996568
2.078195320,0.902967393,0.879999995,0.923996568
2.078982898,0.902995825,0.880212963,0.923996568
2.079770477,0.902995825,0.880212963,0.923996568
2.080558056,0.903012812,0.880212963,0.923996568
2.081345635,0.903040946,0.880212963,0.923996568
2.082133213,0.903040946,0.880212963,0.923996568
2.082920792,0.903074682,0.880253792,0.923996568
2.083708371,0.903088927,0.880253792,0.923996568
2.084495950,0.903112531,0.880253792,0.923996568
2.085283528,0.903112531,0.880253792,0.923996568
2.086071107,0.903130233,0.880253792,0.923996568
2.086858686,0.903150678,0.880253792,0.923996568
2.087646265,0.903150678,0.880253792,0.923996568
2.088433843,0.903172851,0.880253792,0.923996568
2.089221422,0.903204739,0.880253792,0.923996568
2.090009001,0.903204739,0.880253792,0.923996568
2.090796580,0.903229415,0.880253792,0.923996568
2.091584158,0.903243780,0.880253792,0.923996568
2.092371737,0.903261304,0.880341887,0.923996568
2.093159316,0.903261304,0.880341887,0.923996568
2.093946895,0.903285623,0.880341887,0.923996568
2.094734473,0.903304458,0.880341887,0.923996568
2.095522052,0.903304458,0.880341887,0.923996568
2.096309631,0.903317630,0.880341887,0.923996568
2.097097210,0.903335214,0.880341887,0.923996568
2.097884788,0.903335214,0.880341887,0.923996568
2.098672367,0.903361320,0.880398691,0.923996568
2.099459946,0.903388441,0.880425870,0.923996568
2.100247525,0.903408587,0.880425870,0.923996568
2.101035104,0.903408587,0.880425870,0.923996568
2.101822682,0.903435588,0.880425870,0.923996568
2.102610261,0.903453112,0.880425870,0.923996568
2.103397840,0.903453112,0.880425870,0.923996568
2.104185419,0.903481185,0.880425870,0.923996568
2.104972997,0.903502703,0.880425870,0.924309909
2.105760576,0.903502703,0.880425870,0.924309909
2.106548155,0.903531671,0.880425870,0.924309909
2.107335734,0.903547585,0.880425870,0.924309909
2.108123312,0.903560281,0.880425870,0.924309909
2.108910891,0.903560281,0.880425870,0.924309909
2.109698470,0.903582871,0.880425870,0.924309909
2.110486049,0.903595924,0.880425870,0.924309909
2.111273627,0.903595924,0.880425870,0.924309909
2.112061206,0.903605223,0.880425870,0.924309909
2.112848785,0.903614402,0.880425870,0.924309909
2.113636364,0.903614402,0.880425870,0.924309909
2.114423942,0.903630197,0.880425870,0.924309909
2.115211521,0.903647959,0.880425870,0.924309909
2.115999100,0.903660655,0.880425870,0.924309909
2.116786679,0.903660655,0.880425870,0.924309909
2.117574257,0.903687596,0.880425870,0.924309909
2.118361836,0.903712392,0.880425870,0.924309909
2.119149415,0.903712392,0.880425870,0.924309909
2.119936994,0.903733015,0.880453765,0.924309909
2.120724572,0.903747201,0.880487800,0.924679458
2.121512151,0.903747201,0.880487800,0.924679458
2.122299730,0.903770328,0.880534649,0.924679458
2.123087309,0.903793693,0.880534649,0.924812019
2.123874887,0.903814614,0.880534649,0.924812019
2.124662466,0.903814614,0.880534649,0.924812019
2.125450045,0.903833926,0.880534649,0.924812019
2.126237624,0.903850198,0.880534649,0.924812019
2.127025203,0.903850198,0.880534649,0.924812019
2.127812781,0.903872788,0.880571902,0.924812019
2.128600360,0.903882205,0.880571902,0.924812019
2.129387939,0.903882205,0.880571902,0.924812019
2.130175518,0.903907120,0.880571902,0.924812019
2.130963096,0.903916597,0.880571902,0.924812019
2.131750675,0.903916597,0.880571902,0.924812019
2.132538254,0.903929472,0.880571902,0.924812019
2.133325833,0.903947771,0.880571902,0.924812019
2.134113411,0.903977215,0.880571902,0.924812019
2.134900990,0.903977215,0.880571902,0.924812019
2.135688569,0.903993130,0.880571902,0.924812019
2.136476148,0.904016614,0.880571902,0.924812019
2.137263726,0.904016614,0.880571902,0.924812019
2.138051305,0.904037714,0.880571902,0.925000012
2.138838884,0.904062629,0.880571902,0.925000012
2.139626463,0.904062629,0.880571902,0.925000012
2.140414041,0.904078186,0.880571902,0.925000012
2.141201620,0.904096365,0.880571902,0.925000012
2.141989199,0.904105484,0.880571902,0.925000012
2.142776778,0.904105484,0.880571902,0.925000012
2.143564356,0.904118299,0.880571902,0.925000012
2.144351935,0.904126048,0.880571902,0.925000012
2.145139514,0.904126048,0.880571902,0.925000012
2.145927093,0.904135525,0.880571902,0.925000012
2.146714671,0.904164433,0.880571902,0.925000012
2.147502250,0.904164433,0.880571902,0.925000012
2.148289829,0.904174685,0.880571902,0.925021052
2.149077408,0.904189289,0.880571902,0.925021052
2.149864986,0.904215753,0.880571902,0.925021052
2.150652565,0.904215753,0.880571902,0.925021052
2.151440144,0.904224932,0.880571902,0.925021052
2.152227723,0.904241085,0.880571902,0.925021052
2.153015302,0.904241085,0.880571902,0.925021052
2.153802880,0.904255509,0.880571902,0.925021052
2.154590459,0.904263020,0.880571902,0.925021052
2.155378038,0.904263020,0.880571902,0.925021052
2.156165617,0.904271722,0.880571902,0.925021052
2.156953195,0.904285967,0.880571902,0.925021052
2.157740774,0.904296875,0.880571902,0.925292552
2.158528353,0.904296875,0.880571902,0.925292552
2.159315932,0.904311180,0.880571902,0.925292552
2.160103510,0.904325604,0.880571902,0.925292552
2.160891089,0.904325604,0.880571902,0.925292552
2.161678668,0.904336691,0.880571902,0.925292552
2.162466247,0.904346704,0.880571902,0.925292552
2.163253825,0.904346704,0.880571902,0.925292552
2.164041404,0.904355109,0.880571902,0.925292552
2.164828983,0.904360712,0.880571902,0.925292552
2.165616562,0.904369831,0.880571902,0.925292552
2.166404140,0.904369831,0.880571902,0.925292552
2.167191719,0.904374897,0.880571902,0.925292552
2.167979298,0.904386163,0.880571902,0.925292552
2.168766877,0.904386163,0.880571902,0.925292552
2.169554455,0.904392123,0.880571902,0.925292552
2.170342034,0.904404163,0.880571902,0.925292552
2.171129613,0.904404163,0.880571902,0.925292552
2.171917192,0.904408574,0.880571902,0.925292552
2.172704770,0.904418051,0.880571902,0.925292552
2.173492349,0.904433131,0.880571902,0.925292552
2.174279928,0.904433131,0.880571902,0.925292552
2.175067507,0.904438138,0.880571902,0.925292552
2.175855086,0.904449224,0.880571902,0.925292552
2.176642664,0.904449224,0.880571902,0.925292552
2.177430243,0.904458642,0.880571902,0.925292552
2.178217822,0.904468656,0.880571902,0.925292552
2.179005401,0.904468656,0.880571902,0.925292552
2.179792979,0.904482663,0.880571902,0.925292552
2.180580558,0.904493332,0.880571902,0.925292552
2.181368137,0.904503882,0.880571902,0.925292552
2.182155716,0.904503882,0.880571902,0.925292552
2.182943294,0.904507339,0.880571902,0.925292552
2.183730873,0.904513419,0.880608976,0.925292552
2.184518452,0.904513419,0.880608976,0.925292552
2.185306031,0.904524803,0.880910695,0.925292552
2.186093609,0.904540896,0.880910695,0.925292552
2.186881188,0.904540896,0.880910695,0.925292552
2.187668767,0.904550314,0.880910695,0.925292552
2.188456346,0.904554605,0.881107509,0.925292552
2.189243924,0.904559553,0.881107509,0.925292552
2.190031503,0.904559553,0.881107509,0.925292552
2.190819082,0.904561222,0.881107509,0.925292552
2.191606661,0.904561996,0.881107509,0.925292552
2.192394239,0.904561996,0.881107509,0.925292552
2.193181818,0.904571891,0.881171525,0.925292552
2.193969397,0.904575288,0.881171525,0.925292552
2.194756976,0.904575288,0.881171525,0.925292552
2.195544554,0.904583037,0.881171525,0.925292552
2.196332133,0.904586315,0.881171525,0.925292552
2.197119712,0.904592395,0.881324768,0.925292552
2.197907291,0.904592395,0.881324768,0.925292552
2.198694869,0.904597402,0.881324768,0.925292552
2.199482448,0.904617786,0.881324768,0.925714314
2.200270027,0.904617786,0.881324768,0.925714314
2.201057606,0.904622912,0.881324768,0.925714314
2.201845185,0.904638052,0.881324768,0.925714314
2.202632763,0.904638052,0.881324768,0.925714314
2.203420342,0.904641569,0.881324768,0.925714314
2.204207921,0.904647350,0.881324768,0.925714314
2.204995500,0.904648125,0.881324768,0.925714314
2.205783078,0.904648125,0.881324768,0.925714314
2.206570657,0.904650807,0.881324768,0.925714314
2.207358236,0.904655993,0.881324768,0.925714314
2.208145815,0.904655993,0.881324768,0.925714314
2.208933393,0.904661000,0.881324768,0.925714314
2.209720972,0.904674470,0.881324768,0.925714314
2.210508551,0.904674470,0.881324768,0.925714314
2.211296130,0.904690385,0.881324768,0.925714314
2.212083708,0.904690385,0.881324768,0.925714314
2.212871287,0.904696405,0.881326377,0.925714314
2.213658866,0.904696405,0.881326377,0.925714314
2.214446445,0.904703975,0.881326377,0.925714314
2.215234023,0.904712617,0.881326377,0.925714314
2.216021602,0.904712617,0.881326377,0.925714314
2.216809181,0.904725254,0.881326377,0.926056325
2.217596760,0.904739559,0.881326377,0.926056325
2.218384338,0.904739559,0.881326377,0.926056325
2.219171917,0.904748023,0.881326377,0.926056325
2.219959496,0.904755592,0.881326377,0.926056325
2.220747075,0.904759884,0.881326377,0.926056325
2.221534653,0.904759884,0.881326377,0.926056325
2.222322232,0.904766619,0.881326377,0.926056325
2.223109811,0.904769182,0.881326377,0.926056325
2.223897390,0.904769182,0.881326377,0.926056325
2.224684968,0.904773533,0.881326377,0.926056325
2.225472547,0.904781699,0.881326377,0.926056325
2.226260126,0.904781699,0.881326377,0.926056325
2.227047705,0.904790163,0.881326377,0.926056325
2.227835284,0.904796243,0.881326377,0.926056325
2.228622862,0.904797971,0.881326377,0.926056325
2.229410441,0.904797971,0.881326377,0.926056325
2.230198020,0.904803097,0.881326377,0.926056325
2.230985599,0.904815137,0.881326377,0.926056325
2.231773177,0.904815137,0.881326377,0.926056325
2.232560756,0.904819310,0.881326377,0.926056325
2.233348335,0.904825330,0.881326377,0.926056325
2.234135914,0.904825330,0.881326377,0.926056325
2.234923492,0.904839635,0.881326377,0.926056325
2.235711071,0.904847383,0.881326377,0.926056325
2.236498650,0.904856563,0.881326377,0.926056325
2.237286229,0.904856563,0.881326377,0.926056325
2.238073807,0.904867113,0.881326377,0.926056325
2.238861386,0.904872298,0.881326377,0.926056325
2.239648965,0.904872298,0.881326377,0.926056325
2.240436544,0.904883206,0.881326377,0.926056325
2.241224122,0.904885709,0.881326377,0.926056325
2.242011701,0.904885709,0.881326377,0.926056325
2.242799280,0.904893279,0.881326377,0.926056325
2.243586859,0.904898405,0.881326377,0.926056325
2.244374437,0.904911816,0.881326377,0.926056325
2.245162016,0.904911816,0.881326377,0.926056325
2.245949595,0.904918432,0.881326377,0.926056325
2.246737174,0.904919326,0.881326377,0.926056325
2.247524752,0.904919326,0.881326377,0.926056325
2.248312331,0.904928446,0.881326377,0.926192641
2.249099910,0.904941916,0.881326377,0.926192641
2.249887489,0.904941916,0.881326377,0.926192641
2.250675068,0.904947042,0.881326377,0.926192641
2.251462646,0.904951215,0.881326377,0.926192641
2.252250225,0.904951215,0.881326377,0.926192641
2.253037804,0.904962838,0.881326377,0.926192641
2.253825383,0.904967844,0.881326377,0.926192641
2.254612961,0.904973626,0.881326377,0.926192641
2.255400540,0.904973626,0.881326377,0.926192641
2.256188119,0.904981256,0.881326377,0.926192641
2.256975698,0.904991448,0.881326377,0.926192641
2.257763276,0.904991448,0.881326377,0.926192641
2.258550855,0.905003428,0.881326377,0.926192641
2.259338434,0.905016005,0.881326377,0.926192641
2.260126013,0.905016005,0.881326377,0.926192641
2.260913591,0.905027866,0.881326377,0.926192641
2.261701170,0.905037224,0.881326377,0.926192641
2.262488749,0.905039012,0.881326377,0.926192641
2.263276328,0.905039012,0.881326377,0.926192641
2.264063906,0.905045688,0.881326377,0.926192641
2.264851485,0.905052245,0.881326377,0.926192641
2.265639064,0.905052245,0.881326377,0.926192641
2.266426643,0.905063033,0.881326377,0.926192641
2.267214221,0.905074835,0.881326377,0.926192641
2.268001800,0.905074835,0.881326377,0.926192641
2.268789379,0.905083239,0.881326377,0.926192641
2.269576958,0.905089021,0.881326377,0.926192641
2.270364536,0.905095100,0.881326377,0.926192641
2.271152115,0.905095100,0.881326377,0.926192641
2.271939694,0.905102730,0.881326377,0.926192641
2.272727273,0.905106962,0.881326377,0.926229537
2.273514851,0.905106962,0.881326377,0.926229537
2.274302430,0.905122995,0.881326377,0.926229537
2.275090009,0.905126393,0.881326377,0.926229537
2.275877588,0.905126393,0.881326377,0.926229537
2.276665167,0.905129790,0.881326377,0.926229537
2.277452745,0.905135632,0.881410241,0.926229537
2.278240324,0.905142546,0.881410241,0.926229537
2.279027903,0.905142546,0.881410241,0.926229537
2.279815482,0.905147433,0.881410241,0.926229537
2.280603060,0.905156851,0.881839812,0.926229537
2.281390639,0.905156851,0.881839812,0.926229537
2.282178218,0.905164301,0.881839812,0.926229537
2.282965797,0.905166864,0.881839812,0.926229537
2.283753375,0.905166864,0.881839812,0.926229537
2.284540954,0.905175924,0.881839812,0.926229537
2.285328533,0.905181050,0.881839812,0.926229537
2.286116112,0.905191779,0.881839812,0.926229537
2.286903690,0.905191779,0.881839812,0.926229537
2.287691269,0.905196846,0.881839812,0.926229537
2.288478848,0.905206084,0.881839812,0.926229537
2.289266427,0.905206084,0.881839812,0.926229537
2.290054005,0.905218720,0.881839812,0.926229537
2.290841584,0.905224860,0.881839812,0.926229537
2.291629163,0.905224860,0.881839812,0.926229537
2.292416742,0.905231357,0.881839812,0.926229537
2.293204320,0.905233860,0.881839812,0.926229537
2.293991899,0.905238152,0.881839812,0.926229537
2.294779478,0.905238152,0.881839812,0.926229537
2.295567057,0.905249119,0.881839812,0.926229537
2.296354635,0.905263484,0.881839812,0.926229537
2.297142214,0.905263484,0.881839812,0.926229537
2.297929793,0.905271828,0.881839812,0.926229537
2.298717372,0.905279517,0.881839812,0.926229537
2.299504950,0.905279517,0.881839812,0.926229537
2.300292529,0.905286252,0.881839812,0.926229537
2.301080108,0.905293226,0.881839812,0.926229537
2.301867687,0.905303359,0.882003367,0.926229537
2.302655266,0.905303359,0.882003367,0.926229537
2.303442844,0.905311286,0.882003367,0.926229537
2.304230423,0.905316889,0.882003367,0.926229537
2.305018002,0.905316889,0.882003367,0.926229537
2.305805581,0.905322731,0.882003367,0.926229537
2.306593159,0.905333698,0.882003367,0.926229537
2.307380738,0.905333698,0.882003367,0.926229537
2.308168317,0.905335307,0.882003367,0.926229537
2.308955896,0.905336261,0.882003367,0.926229537
2.309743474,0.905341148,0.882003367,0.926229537
2.310531053,0.905341148,0.882003367,0.926229537
2.311318632,0.905349374,0.882205486,0.926229537
2.312106211,0.905355334,0.882852316,0.926229537
2.312893789,0.905355334,0.882852316,0.926229537
2.313681368,0.905364752,0.882852316,0.926229537
2.314468947,0.905380964,0.882852316,0.926229537
2.315256526,0.905380964,0.882852316,0.926229537
2.316044104,0.905389488,0.882852316,0.926229537
2.316831683,0.905399621,0.882852316,0.926229537
2.317619262,0.905414701,0.883015573,0.926229537
2.318406841,0.905414701,0.883015573,0.926229537
2.319194419,0.905422390,0.883015573,0.926229537
2.319981998,0.905430913,0.883071542,0.926229537
2.320769577,0.905430913,0.883071542,0.926229537
2.321557156,0.905436993,0.883071542,0.926229537
2.322344734,0.905446231,0.883071542,0.926229537
2.323132313,0.905446231,0.883071542,0.926229537
2.323919892,0.905452132,0.883071542,0.926229537
2.324707471,0.905459821,0.883071542,0.926746190
2.325495050,0.905477524,0.883071542,0.926746190
2.326282628,0.905477524,0.883071542,0.926746190
2.327070207,0.905485332,0.883071542,0.926746190
2.327857786,0.905499935,0.883071542,0.926746190
2.328645365,0.905499935,0.883071542,0.926746190
2.329432943,0.905511796,0.883071542,0.926746190
2.330220522,0.905519366,0.883071542,0.926746190
2.331008101,0.905519366,0.883071542,0.926746190
2.331795680,0.905528545,0.883217990,0.926746190
2.332583258,0.905532598,0.883217990,0.926746190
2.333370837,0.905547261,0.883217990,0.926746190
2.334158416,0.905547261,0.883217990,0.926746190
2.334945995,0.905553818,0.883217990,0.926746190
2.335733573,0.905559599,0.883217990,0.926746190
2.336521152,0.905559599,0.883217990,0.926746190
2.337308731,0.905570626,0.883217990,0.926746190
2.338096310,0.905579805,0.883217990,0.926746190
2.338883888,0.905579805,0.883217990,0.926746190
2.339671467,0.905585825,0.883217990,0.926746190
2.340459046,0.905592501,0.883217990,0.926746190
2.341246625,0.905603528,0.883217990,0.926746190
2.342034203,0.905603528,0.883217990,0.926746190
2.342821782,0.905603528,0.883217990,0.926746190
2.343609361,0.905608594,0.883217990,0.926746190
2.344396940,0.905608594,0.883217990,0.926746190
2.345184518,0.905619621,0.883217990,0.926746190
2.345972097,0.905624866,0.883425832,0.926746190
2.346759676,0.905624866,0.883425832,0.926746190
2.347547255,0.905634165,0.883425832,0.926746190
2.348334833,0.905644298,0.883425832,0.926746190
2.349122412,0.905650139,0.883425832,0.926746190
2.349909991,0.905650139,0.883425832,0.926746190
2.350697570,0.905653536,0.883425832,0.926746190
2.351485149,0.905667961,0.883425832,0.926746190
2.352272727,0.905667961,0.883425832,0.926746190
2.353060306,0.905676484,0.883425832,0.926746190
2.353847885,0.905685723,0.883425832,0.926746190
2.354635464,0.905685723,0.883425832,0.926746190
2.355423042,0.905702233,0.883425832,0.926746190
2.356210621,0.905716598,0.883425832,0.926746190
2.356998200,0.905728221,0.883425832,0.926746190
2.357785779,0.905728221,0.883425832,0.926746190
2.358573357,0.905738294,0.883425832,0.926746190
2.359360936,0.905748427,0.883425832,0.926746190
2.360148515,0.905748427,0.883425832,0.926746190
2.360936094,0.905757666,0.883425832,0.926746190
2.361723672,0.905766129,0.883425832,0.926746190
2.362511251,0.905766129,0.883425832,0.926746190
2.363298830,0.905771136,0.883537650,0.926746190
2.364086409,0.905778825,0.883682013,0.927049160
2.364873987,0.905782223,0.883682013,0.927049160
2.365661566,0.905782223,0.883682013,0.927049160
2.366449145,0.905784786,0.883682013,0.927049160
2.367236724,0.905800402,0.883701205,0.927049160
2.368024302,0.905800402,0.883701205,0.927049160
2.368811881,0.905800402,0.883701205,0.927049160
2.369599460,0.905805528,0.883701205,0.927049160
2.370387039,0.905805528,0.883701205,0.927049160
2.371174617,0.905816555,0.883701205,0.927049160
2.371962196,0.905825436,0.883701205,0.927049160
2.372749775,0.905829728,0.883701205,0.927049160
2.373537354,0.905829728,0.883701205,0.927049160
2.374324932,0.905837178,0.883701205,0.927049160
2.375112511,0.905844867,0.883701205,0.927049160
2.375900090,0.905844867,0.883701205,0.927049160
2.376687669,0.905851543,0.883701205,0.927049160
2.377475248,0.905858874,0.883701205,0.927049160
2.378262826,0.905858874,0.883701205,0.927049160
2.379050405,0.905873418,0.883701205,0.927049160
2.379837984,0.905880153,0.883701205,0.927049160
2.380625563,0.905880153,0.883701205,0.927049160
2.381413141,0.905881822,0.883701205,0.927049160
2.382200720,0.905889511,0.883701205,0.927049160
2.382988299,0.905905247,0.883701205,0.927049160
2.383775878,0.905905247,0.883701205,0.927049160
2.384563456,0.905919313,0.883701205,0.927049160
2.385351035,0.905925870,0.883701205,0.927049160
2.386138614,0.905925870,0.883701205,0.927049160
2.386926193,0.905935109,0.883701205,0.927049160
2.387713771,0.905943751,0.883701205,0.927049160
2.388501350,0.905943751,0.883701205,0.927049160
2.389288929,0.905956388,0.883701205,0.927049160
2.390076508,0.905966282,0.883701205,0.927049160
2.390864086,0.905969858,0.883701205,0.927049160
2.391651665,0.905969858,0.883701205,0.927049160
